Step,AgentID,State,DistrictID
11,16,Susceptible,0
11,7,Infected,6
11,15,Exposed,0
11,52,Infected,5
11,78,Infected,15
11,80,Infected,17
11,17,Infected,21
11,48,Infected,21
11,12,Susceptible,16
11,87,Infected,11
11,38,Infected,22
11,74,Infected,14
11,18,Infected,19
11,47,Susceptible,4
11,53,Exposed,5
11,84,Infected,17
11,77,Infected,1
11,64,Exposed,19
11,58,Susceptible,16
11,2,Infected,17
11,24,Exposed,20
11,85,Infected,1
11,81,Infected,2
11,11,Susceptible,2
11,32,Infected,6
11,40,Infected,15
11,89,Infected,10
11,21,Infected,2
11,33,Exposed,5
11,46,Exposed,8
11,27,Infected,1
11,50,Infected,13
11,59,Infected,12
11,30,Infected,20
11,54,Exposed,0
11,57,Infected,18
11,22,Infected,15
11,56,Infected,13
11,86,Infected,0
11,51,Exposed,13
11,75,Exposed,11
11,20,Exposed,20
11,37,Infected,9
11,45,Exposed,22
11,73,Infected,11
11,39,Exposed,6
11,55,Exposed,3
11,8,Exposed,10
11,69,Infected,5
11,79,Susceptible,20
11,3,Exposed,23
11,4,Infected,14
11,41,Infected,22
11,1,Infected,0
11,82,Infected,15
11,63,Exposed,19
11,26,Exposed,14
11,67,Infected,0
11,13,Infected,6
11,83,Infected,5
11,65,Infected,16
11,6,Infected,13
12,46,Exposed,23
12,75,Exposed,10
12,35,Exposed,3
12,6,Infected,15
12,29,Infected,8
12,76,Exposed,16
12,38,Infected,13
12,28,Exposed,16
12,50,Infected,2
12,37,Infected,9
12,32,Infected,16
12,16,Exposed,5
12,77,Infected,24
12,89,Infected,12
12,22,Infected,14
12,42,Infected,15
12,48,Infected,23
12,56,Infected,6
12,2,Infected,9
12,11,Susceptible,18
12,0,Infected,10
12,70,Infected,8
12,73,Infected,11
12,33,Exposed,10
12,49,Infected,1
12,31,Infected,0
12,53,Exposed,20
12,9,Exposed,22
12,62,Exposed,6
12,85,Infected,12
12,23,Infected,10
12,1,Infected,10
12,86,Infected,15
12,24,Exposed,18
12,47,Susceptible,4
12,34,Susceptible,4
12,72,Exposed,2
12,39,Exposed,16
12,10,Susceptible,22
12,61,Exposed,16
12,65,Infected,1
12,66,Susceptible,23
12,45,Exposed,16
12,14,Infected,23
12,36,Susceptible,12
12,41,Infected,22
12,51,Exposed,13
12,54,Exposed,19
12,7,Infected,5
12,57,Infected,2
12,12,Susceptible,4
12,79,Susceptible,20
12,3,Exposed,8
12,63,Exposed,16
12,74,Infected,22
12,30,Infected,8
12,80,Infected,22
12,8,Exposed,24
12,59,Infected,18
12,26,Exposed,1
12,18,Infected,23
12,13,Infected,11
12,17,Infected,23
12,55,Exposed,6
12,43,Exposed,24
12,19,Susceptible,18
12,88,Exposed,5
12,69,Infected,1
12,20,Exposed,22
12,21,Infected,2
12,25,Exposed,1
12,87,Infected,11
12,27,Infected,19
12,4,Infected,16
12,5,Infected,8
12,44,Infected,2
12,52,Infected,22
12,81,Infected,3
12,64,Exposed,20
12,15,Exposed,11
12,78,Infected,18
12,83,Infected,13
12,58,Susceptible,24
12,60,Exposed,15
12,67,Infected,2
12,82,Infected,16
12,71,Susceptible,5
12,40,Infected,21
12,84,Infected,14
12,68,Infected,11
13,68,Infected,1
13,76,Exposed,18
13,36,Susceptible,16
13,5,Infected,23
13,29,Infected,22
13,21,Infected,1
13,53,Exposed,5
13,28,Exposed,11
13,24,Exposed,24
13,26,Exposed,9
13,87,Infected,6
13,89,Infected,10
13,52,Infected,5
13,22,Infected,16
13,15,Exposed,5
13,3,Exposed,18
13,57,Infected,19
13,66,Susceptible,20
13,64,Exposed,18
13,48,Infected,22
13,46,Exposed,8
13,61,Exposed,10
13,14,Infected,8
13,56,Infected,13
13,44,Infected,24
13,85,Infected,1
13,7,Infected,5
13,86,Infected,6
13,60,Exposed,14
13,73,Infected,11
13,88,Exposed,16
13,33,Exposed,10
13,83,Infected,5
13,59,Infected,7
13,63,Exposed,19
13,4,Infected,14
13,18,Infected,19
13,2,Infected,17
13,27,Infected,7
13,30,Infected,20
13,8,Exposed,10
13,25,Exposed,7
13,43,Exposed,11
13,20,Exposed,20
13,6,Infected,14
13,74,Infected,14
13,78,Infected,10
13,54,Exposed,1
13,11,Susceptible,2
13,70,Infected,4
13,31,Infected,10
13,51,Exposed,18
13,47,Susceptible,24
13,69,Infected,10
13,62,Exposed,2
13,72,Exposed,21
13,16,Exposed,20
13,13,Infected,6
13,58,Susceptible,12
13,45,Exposed,22
13,0,Infected,7
13,41,Infected,22
13,50,Infected,12
13,37,Infected,14
13,10,Susceptible,9
13,65,Infected,11
13,75,Exposed,12
13,80,Infected,18
13,34,Susceptible,20
13,55,Exposed,3
13,23,Infected,5
13,38,Infected,2
13,82,Infected,10
13,42,Infected,8
13,32,Infected,6
13,12,Susceptible,20
13,39,Exposed,10
13,49,Infected,22
13,79,Susceptible,4
13,67,Infected,5
13,19,Susceptible,0
13,71,Susceptible,13
13,77,Infected,2
13,17,Infected,1
13,9,Exposed,11
13,81,Infected,2
13,40,Infected,20
13,84,Infected,22
13,35,Exposed,10
13,1,Infected,24
14,63,Exposed,19
14,79,Susceptible,24
14,3,Exposed,18
14,44,Infected,4
14,48,Infected,17
14,27,Infected,1
14,50,Infected,13
14,74,Infected,10
14,71,Exposed,13
14,49,Infected,16
14,6,Infected,9
14,19,Susceptible,0
14,62,Exposed,1
14,65,Infected,10
14,21,Infected,1
14,9,Exposed,16
14,25,Exposed,3
14,80,Infected,13
14,22,Infected,15
14,46,Exposed,7
14,30,Infected,20
14,7,Infected,10
14,43,Exposed,16
14,57,Infected,19
14,23,Infected,0
14,13,Infected,7
14,56,Infected,13
14,34,Susceptible,24
14,88,Exposed,10
14,16,Exposed,21
14,4,Infected,18
14,64,Exposed,13
14,72,Exposed,20
14,11,Susceptible,3
14,39,Exposed,11
14,70,Infected,5
14,60,Exposed,9
14,69,Infected,5
14,35,Exposed,10
14,85,Infected,21
14,1,Infected,24
14,73,Infected,11
