step,district_policies
386,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
387,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
388,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
389,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
390,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
391,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
392,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
393,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
394,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
395,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
396,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
397,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
398,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
399,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
400,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
401,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
402,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
403,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
404,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
405,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
406,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
407,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
408,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
409,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
410,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
411,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
412,"{0: {'lockdown': True, 'mask': False}, 1: {'lockdown': True, 'mask': False}, 2: {'lockdown': True, 'mask': False}, 3: {'lockdown': True, 'mask': False}, 4: {'lockdown': True, 'mask': False}, 5: {'lockdown': True, 'mask': False}, 6: {'lockdown': True, 'mask': False}, 7: {'lockdown': True, 'mask': False}, 8: {'lockdown': True, 'mask': False}, 9: {'lockdown': True, 'mask': False}, 10: {'lockdown': True, 'mask': False}, 11: {'lockdown': True, 'mask': False}, 12: {'lockdown': True, 'mask': False}, 13: {'lockdown': True, 'mask': False}, 14: {'lockdown': True, 'mask': False}, 15: {'lockdown': True, 'mask': False}, 16: {'lockdown': True, 'mask': False}, 17: {'lockdown': True, 'mask': False}, 18: {'lockdown': True, 'mask': False}, 19: {'lockdown': True, 'mask': False}, 20: {'lockdown': True, 'mask': False}, 21: {'lockdown': True, 'mask': False}, 22: {'lockdown': True, 'mask': False}, 23: {'lockdown': True, 'mask': False}, 24: {'lockdown': True, 'mask': False}}"
